hash_transaction,time,indegree,outdegree,in_btc,out_btc,total_in,total_out,mean_in_btc,mean_out_btc,senders,receivers,fee_btc,unique_senders,unique_receivers,is_self_churn,sender_entropy,receiver_entropy,hour,day_of_week,total_btc,anomaly
812590b96d310e13dcccd82dd6f84b5b78626297c797d7635d9bec1aba3cf63b,2025-08-27 13:12:17,1.0,2.0,[0.15757671],"[0.15691124, 0.00060787]",0.15757670999999984,0.15751910999999996,0.15757670999999984,0.07875955499999998,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx', '1DMHx4HKqSJXSsutfBjUUf6vyxoiPQTwGt']",5.76e-05,1,2,False,0.0,1.0,13,Wednesday,0.3150958199999998,0
49453b34b6b5976a5fb9143a5cd5fb0c1f96aa7413f1bc5839c19fb2086a423d,2025-08-27 12:28:34,1.0,2.0,[0.01920653],"[0.00053759, 0.01861254]",0.019206529999999944,0.019150129999999876,0.019206529999999944,0.009575064999999938,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qz5pyfgafdgn679pf98req6ym2e6aq5q6hjg3p3', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,0.03835665999999982,0
0b5087b538bb552f0d6709c13b4f85ee028de22414e9206c091ae1ee861c4a3d,2025-08-27 13:17:04,1.0,2.0,[0.35093518],"[0.33927699, 0.01160179]",0.35093517999999957,0.3508787800000004,0.35093518,0.17543938999999997,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx', 'bc1q5p49z9n2jzvux9rns5psh5mu8vsfenq2qwtqz6']",5.64e-05,1,2,False,0.0,1.0,13,Wednesday,0.7018139600000008,0
3dd496ccb5606bb556dae6fa7f35af3dd52e984c27ad72c2feed3e2100898743,2025-08-27 12:40:17,1.0,2.0,[2.30014851],"[2.29717196, 0.00292015]",2.30014851,2.30009211,2.30014851,1.150046055,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx', 'bc1qccrqp0ea56m9x2zugcm3ns57znr4rmhxlp4hep']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,4.60024062,0
8074195fd72c0469248af51fd8f8b5566feb4727a76897ad3bfafcff6ad6d858,2025-08-27 12:39:51,1.0,2.0,[2.21867658],"[0.00024826, 2.21837192]",2.21867658,2.21862018,2.21867658,1.10931009,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1q7e4kkm035lh9q3kms9wwft4fxmle54lpkyyc8h', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,4.437296760000001,0
b4b08465822665f2801a5972f74d8c2be55400709dada903ef7c7ca89f578cdb,2025-08-27 13:11:24,1.0,2.0,[0.01861254],"[0.00103204, 0.0175237]",0.018612540000000344,0.018555740000000043,0.0186125399999999,0.009277870000000021,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['33hryBHy8Bu9EASBeW5qvrdXozJJzDXwsB', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.68e-05,1,2,False,0.0,1.0,13,Wednesday,0.0371682799999995,0
08bc24e291a1d7c83ff4c0efc743d89d2a651bf873a4c07f8e1775bfd88eac63,2025-08-27 13:11:37,1.0,2.0,[0.0175237],"[0.00158565, 0.01588165]",0.01752369999999992,0.017467299999999852,0.017523699999999476,0.008733649999999926,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1q2n94yec76vxj5cn7alrjryapg0e9l89yv03j98', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,13,Wednesday,0.03499099999999977,0
c94f78a2dfa7e8255c3b27f4812df4df43cbe3a5bd746c45d96c9b91cde62a67,2025-08-27 13:05:09,1.0,2.0,[0.00470861],"[0.00063039, 0.00402182]",0.00470860999999978,0.004652209999999712,0.00470860999999978,0.002326104999999856,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qrzwc0uswtjkkrk2c5fd78jacuwuwqkpzecky09', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,13,Wednesday,0.009360819999999492,0
11b87d3de8fe207eb23eb8de7f2e5b835199a72b293365ffa3941f57a26c2f7f,2025-08-27 12:54:57,1.0,2.0,[6.09181403],"[0.00031666, 6.09144097]",6.09181403,6.09175763,6.09181403,3.045878815,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qr6uzjy0ndhlpj7ta6kz0yuuw4k2ml5yplqtlxd', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,12.18357166,0
a352edee9088f8fe614e04f4a9fa1c78236a0c43c479deab33c5b49491c0d882,2025-08-27 13:17:25,1.0,2.0,[0.50675387],"[0.50644319, 0.00025428]",0.5067538699999998,0.5066974699999998,0.5067538700000003,0.2533487350000001,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx', 'bc1qt8qc93uuxqqmp7vqrne4qv63l3rppdgdpygxfj']",5.64e-05,1,2,False,0.0,1.0,13,Wednesday,1.0134513399999996,0
f19fc76ff2b43e0e71f4b7755b2736afb37a9f0104329fd4f246b98de31ced81,2025-08-27 13:18:25,1.0,2.0,[0.50644319],"[0.0056444, 0.50074239]",0.5064431899999997,0.5063867899999996,0.5064431899999997,0.25319339500000004,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qm3ju4dewy5mxvzztnmwg2cu3rpdgj77nphvxyf', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,13,Wednesday,1.0128299799999994,0
f14880bcdf1669dfb89855b09e9d08266c2ca83bb8438c5abe5863ab37bf9f82,2025-08-27 12:51:25,1.0,2.0,[4.19855027],"[0.00082145, 4.19767242]",4.19855027,4.19849387,4.19855027,2.099246935,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qg52kehl5hc0t3gnyaphlx3vq0jl853vdww4vd5', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,8.39704414,0
c2f0cf518d965c214e3c90936e757d70e03021cb0aee68db97c3ebe5e8dc1783,2025-08-27 12:52:11,1.0,2.0,[4.48051953],"[4.47937067, 0.00109246]",4.48051953,4.4804631299999995,4.48051953,2.2402315649999998,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx', 'bc1qua88j8mj5vh3jytccujh72cf3umqvsdp3f7jgc']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,8.960982659999999,0
0d240b98c25be7c87cd7d9d7073d0d019170d52e17d31094ae3a922bf0599f94,2025-08-27 12:58:43,1.0,2.0,[13.29575459],"[0.00223902, 13.29345917]",13.295754589999998,13.29569819,13.29575459,6.647849095,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1q65qmv4x05alhm2z4tcuvys8cmf60mk06vk8wl6', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,26.591452779999997,0
b29db9a962455860878f8dd9d51a0024207f9356674d185fbe762431c573e794,2025-08-27 12:53:41,1.0,2.0,[4.96110082],"[4.94627247, 0.01477195]",4.96110082,4.96104442,4.96110082,2.48052221,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx', 'bc1q2nn7fkv6vy5xkex3nnt0v00tpqneu5v84rh6um']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,9.92214524,0
e45e0c2deebd4efce16782d25a60b8d128a7b0e71c9336a8501375cfb61feba0,2025-08-27 13:03:53,1.0,2.0,[29.02984623],"[0.00019709, 29.02959234]",29.02984623,29.02978943,29.02984623,14.514894715,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['3AS9YRsF76PDVGe3tmYcnwgJQzM25t9gLL', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.68e-05,1,2,False,0.0,1.0,13,Wednesday,58.05963566,0
540d0a185c12b725419e7c57be657bbd9d28d50bbef13578a70e5b572792d9b4,2025-08-27 12:54:34,1.0,23.0,[22.55974945],"[0.00178, 0.008683, 0.0061821, 0.00285194, 0.00178, 0.003585, 0.01243717, 0.00431403, 0.00178, 0.004082, 0.26556929, 0.01251512, 0.00024907, 0.00030234, 0.01439997, 0.005201, 0.00178, 0.1998019, 0.00188, 0.01242534, 0.00186891, 0.01010858, 21.98577189]",22.55974945,22.559348650000004,22.55974945,0.980841245652174,['bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d'],"['bc1pu8adg7s9z7r386yrrrsfekn8wfl4zdn0umkc99dfcm2myk97mr6q9z7fdw', 'bc1pl9h9e8cg707tcuym34x9jqa39n2fuhch7pcy0cvts0sqdrjvv4yq9uc975', 'bc1p6cwq2fvumdq04skfh528jhvg7673yrdhc2jn2t0mjd8cnvtrecxqzq3new', 'bc1pr38ry9jj66t5g4hkeaq0zfalrwn08ew2eja37swgp9sfyrakftmsevnu45', 'bc1pxkg5266ltd4exfejpsf4xxsapx4engx7z67dpx93uz3g6xjpawesu7ylxa', 'bc1pxvknqznhhqxk6u9pyvw2ew9kgn7w3c7a6ad6wznuav7lukrsgccq8m8rtd', 'bc1pzkvskxaxdjqn256geph9xkde7sl8xnu3f40nurc6shspf542z3mqac29x7', 'bc1qqwlpuuv8prfa0kfyyf8twswksxv4rpghx8gxag', 'bc1pxxjp0657pdshrr5gmes7fmy6n36cxruvfgpefqnw9zara4uh29hqnyjzx0', 'bc1pkzeyht9d2w3anp7vw90lldes0082j73hyj74dezmg0h60708gu0ssncp0s', 'bc1qwxnanvdqk72tstmv2vay5h6u4v7xrnpjmm2gxr', 'bc1q72hzj8sxdluggp2fjh5tnavka4gw4g56gnndys', 'bc1qfhyxhmknjlqe372zy9erhu0nv3x95wpyq5sq8g', '13qv9F8aWzgvfuE6vBAFKR8aVBy6cr4arq', 'bc1pplxht4qzcn28aaa99plxus04q8hxczyhff9qe54q7ghjvj0y2vjqcp5jxj', 'bc1px94smf9hxdxwx7hfhecxwnhkx0ejmxlha3c8s22k0hccfcyn0t5sem4yqa', 'bc1p7wxals09nqvnpq2v9nju7rpz9klkpxhh086zdesppm6kmx4lcaxq42yf5g', '1ArBeh9vutihkMBCEhNbmkMKC1JT8WEGrF', 'bc1q5ladnvkuum5n579gu9qr9a4z9fgupflzgz3udx', 'bc1pyxcpg7tpvu46ld8eyd8fg4ryx3hly5wy57dqxe79zazeuapcxgmqkyy6kf', 'bc1qkvnuur98pvuv69zk5jnuz5yral9c6f83eylsg2', 'bc1q8m8ra24p2x2pnsqxkfvvs52ar0sjgf8zwkluql', 'bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d']",0.0004008,1,23,False,0.0,4.5236,12,Wednesday,45.1190981,0
727a2ae2e7893c358123e0ec86238aa881a42dce67d269dcd5a1c3acae83c2c4,2025-08-27 12:54:40,1.0,2.0,[5.41514739],"[5.41483714, 0.00025385]",5.41514739,5.41509099,5.41514739,2.707545495,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx', 'bc1q05psns74cekgd4p9jpd7f4eu2ftgp2yxzywghc']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,10.83023838,0
c44f5d85a2a5fff0a791a7021d55b38b033a93d45778aeae604b1459c81ad1db,2025-08-27 13:02:32,1.0,2.0,[14.8113604],"[0.00019688, 14.81110592]",14.811360399999998,14.8113028,14.8113604,7.405651399999998,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['19E1zm2vwwMyxxBSYikxnQj5TUeC2RedYE', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.76e-05,1,2,False,0.0,1.0,13,Wednesday,29.622663199999998,0
de6610a73a1bbe866ad30e8d0ab9d81d6a122ce9234d4a289832f5e47adcebe4,2025-08-27 12:49:53,1.0,2.0,[4.14290451],"[0.00785172, 4.13499639]",4.14290451,4.14284811,4.14290451,2.071424055,['bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx'],"['bc1q9vkrpv4thlu9q0utydpa9wndtc9xkek6tgh949', 'bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx']",5.64e-05,1,2,False,0.0,1.0,12,Wednesday,8.28575262,0
52338e67672e08c437e45f120381cb3a90f1e78b86f927bb4f1c09c9f35c089d,2025-08-27 12:59:54,1.0,13.0,[0.07879068],"[0.007439, 0.000285, 0.00625519, 0.00186891, 0.00554342, 0.00023105, 0.01243226, 0.00626826, 0.00168497, 0.01266854, 0.00186869, 0.00839461, 0.01361078]",0.07879068,0.0785506800000002,0.07879068,0.006042359999999913,['bc1qpahk85tftsvzwuxmkfwcuhzdg4kyj39zew0tceywv446cfzqse0swz55c7'],"['bc1pmjy2nhzwxe567jc6jh7zf92yevp56l892uy5dztjtdjjmnyk0nmsmrurdp', 'bc1qy2k5n6tulpy6xdep2gnwferlar0rss5dye4cjk', 'bc1pfmg6p2p74tlekjfhk0wm2vf5mu33l0vu6znwjv8plpz357w8rlhsfx095y', 'bc1qmpws43j5rsy9q2alt4kykgwagnjpynpu92jyuq', 'bc1q8qhpehxyrmrdrwc77sf0pznc9v0a3euwy4wgw9', 'bc1qg3jxnqztldryf0z2efyyjnmncgeaufmkajm30p', 'bc1q8pkkvg7cz6leujrgclvmkdg0k6had07wsp76r3', 'bc1qgzfyje5dmuyhnxcrz3shlsf55g8ln4vvxdec3q', 'bc1pn4rkr7dmntn4ur9jc7a65fvjvn76spyqxzgm37na52u2ta8hdf3qr2m5se', 'bc1p7l3uxwfe6d639f583zyjmgjmvg4t6yq05gpdyag9mdnuptx4jles5kc7l6', 'bc1pdqrx7w7r3fksrfe6lw9dndx8retsw40cdeu5c3px6s3ytzngw9kqxjhect', 'bc1pgw4y8l8zprwmrv40acgmqfqemy8hz7l3k9tt375m43x8vx0a976scv7vkj', 'bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d']",0.00024,1,13,False,0.0,3.7004,12,Wednesday,0.1573413600000002,0
1b2a481e804c29d574158d0c7f46939dd887f566302cb1a9f59e8c3690cdcf34,2025-08-27 13:00:02,3.0,2.0,"[0.01184034, 0.0006321, 0.00091432]","[0.01, 0.00321924]",0.013386760000000386,0.013219239999999743,0.004462253333333166,0.006609619999999872,"['bc1q9p0h7xsvh7c0nscz4lxgr6jf0umnf4uzu530h8', '15pZoz75xNzFAMrMqjgCkheQ97fqRHdWq2', '1PuiqBdFtSKXPX7qvZEhttumuczAFv5TY8']","['bc1q22rzsasa9guga3au67a2tzcl7tj22xu82npt3w', 'bc1q9p0h7xsvh7c0nscz4lxgr6jf0umnf4uzu530h8']",0.00016752,3,2,False,1.585,1.0,13,Wednesday,0.02660599999999924,0
4bc1cd1cb0bc2a42448e9045b2658cbe9f9c463fc38a12cb5e79a433c99dadd6,2025-08-27 12:53:46,1.0,2.0,[0.00090068],"[0.00060502, 0.00024631]",0.000900679999999987,0.0008513299999997059,0.000900679999999987,0.00042566499999985297,['bc1q053pe392lt70rzd3pqy5n6kfqgcn80kas4u4pw'],"['bc1qumhvex9q6uf92wuxpdtl0xf2e75f3s5aeajy4g', 'bc1q053pe392lt70rzd3pqy5n6kfqgcn80kas4u4pw']",4.935e-05,1,2,False,0.0,1.0,12,Wednesday,0.0017520100000005812,0
d7641e59d1136f4035adb75da4dc28fa4277b202f05f9becc96ca49d3184a879,2025-08-27 13:10:10,1.0,2.0,[0.5434252],"[0.22, 0.32337726]",0.5434251999999997,0.5433772599999998,0.5434252000000002,0.2716886299999999,['bc1qvtxe52qeg9xhwpdlcrehxvew6fuck0vcrqlgwk'],"['33Veo4T87aJ1EhHZLP92ruwGEnkAsH2wEo', 'bc1qvtxe52qeg9xhwpdlcrehxvew6fuck0vcrqlgwk']",4.794e-05,1,2,False,0.0,1.0,13,Wednesday,1.0868024599999995,0
89ebd8757861334fc1efc5e1c2f162960eb1477c627769d3136ee07b11b24054,2025-08-27 12:29:00,1.0,1.0,[0.0014711],[0.00143645],0.0014710999999998364,0.0014364499999999225,0.0014710999999998364,0.0014364499999999225,['bc1qdwyh7vmhu2l34v6f6ce2qtj3c9ej0krqgt2r9k'],['bc1qg3t647wfnxtkk9p3287vfs8y57e5zc6wnpm6ny'],3.465e-05,1,1,False,0.0,1.1102230246251565e-16,12,Wednesday,0.002907549999999759,0
a3bd608599fd4f0390442c7681e44fa5262826462707227e92682a5e93f904d3,2025-08-27 12:29:23,1.0,1.0,[0.00186134],[0.00182669],0.0018613399999996005,0.0018266899999996866,0.0018613400000000446,0.0018266900000001307,['bc1qk9dmcm95t6evtncqs7rnpj9v8tm49kar2ak6p4'],['bc1qg3t647wfnxtkk9p3287vfs8y57e5zc6wnpm6ny'],3.465e-05,1,1,False,0.0,1.1102230246251565e-16,12,Wednesday,0.003688029999999287,0
f544d6c22d16e5dca26c4dccde98fa6c04c62934e81cb19d910310af8867591e,2025-08-27 13:14:23,1.0,2.0,[0.06581],"[0.02604465, 0.03971366]",0.06580999999999992,0.06575830999999965,0.06580999999999992,0.03287915499999983,['3EuZm4NPEufBNHkGbmbXRKx2nDQHuF3Yir'],"['bc1q9gnmmdf2yz3c34mxg46q7459y4927f0fqqeglx', '3GrDwNz5sG9cpz5MudQtDgb48f8N7BxfNM']",5.169e-05,1,2,False,0.0,1.0,13,Wednesday,0.13156831000000047,0
6ea1ef812345654dd665a50fea144a788474fca9b99ec3fe08913a9b583b73ad,2025-08-27 12:48:35,1.0,2.0,[0.23878842],"[0.03237804, 0.20635614]",0.23878841999999967,0.2387341799999998,0.2387884200000001,0.1193670899999999,['3GrxVH8k1XT3EGpjatsYrTiyyyXZvtE11v'],"['1PLSs9uKxAqM8RYWwcdG5QrWknZqKd4E3D', '3AcA3aLb3GATiK36nCZv1YkuJ2z5EV3v7h']",5.424e-05,1,2,False,0.0,1.0,12,Wednesday,0.47752260000000035,0
2d4f89f775ba5948100fa18b6a4cab6ea63f28a0b1cb3374a043993998b5a4e4,2025-08-27 12:58:32,1.0,2.0,[0.20635614],"[0.02334292, 0.18294542]",0.20635613999999958,0.2062883400000004,0.20635614000000002,0.10314416999999998,['3AcA3aLb3GATiK36nCZv1YkuJ2z5EV3v7h'],"['1CMNSBtTBrchpLLM2n36bDBEgizpXYxxsc', '39rQmmn1Mwy9nRw5MiNqnuRo5QecuYhPGX']",6.78e-05,1,2,False,0.0,1.0,12,Wednesday,0.4126444799999991,0
da1d1ff96341d1781e5b190511918633679c247de1781012e5266addf847978d,2025-08-27 13:00:54,1.0,2.0,[0.18294542],"[0.00164913, 0.18122969]",0.18294542000000025,0.18287882,0.1829454199999998,0.09143941,['39rQmmn1Mwy9nRw5MiNqnuRo5QecuYhPGX'],"['bc1qk2mlfd7hh8j62l88xjvanfx966pt9tn20whl7g', '33jQ8XuiiA1c5xzJLxScm11dK2wfEXdcyK']",6.66e-05,1,2,False,0.0,1.0,13,Wednesday,0.36582424000000024,0
426cfa6e1067a2e2c1cea7208453ea4be6b0fbe2fcf86e28e93deb937b8d2de0,2025-08-27 13:02:31,1.0,2.0,[0.30469304],"[0.25465044, 0.05]",0.3046930400000001,0.30465043999999963,0.3046930400000001,0.15232522000000004,['bc1q0q0cx8qwcqkhmsrt6xfzr46nv7rywe8yzcl40w'],"['bc1qrfvcshjrjlz8qxvfwkcevdnq6wjg00p67qa2qq', 'bc1qa5xszysdtq8gs9mss6jw8h9gxupau9khwcqvvt']",4.26e-05,1,2,False,0.0,1.0,13,Wednesday,0.6093434799999997,0
7e6f4b6e707d672a250fdc052c98638171e9e1cf4c9ac554c5bf1cccb11be0bc,2025-08-27 12:37:42,1.0,2.0,[2.09008449],"[2.06003799, 0.03]",2.09008449,2.09003799,2.09008449,1.045018995,['bc1pfus49wtz3g8n6aw3kp7zvujgt58a6n0k7zw5ke7yncfuq7ytxwfsfaxw5u'],"['bc1p5w5vnyjd8hctl9htrwevq6jsag643hyqv9he7uavjxswgt40hezqhxsa57', 'bc1qg49qa3gdy370aw3dmf499mnfwrzv5ht273qesfgswk9g4jygacaqhcd8fd']",4.65e-05,1,2,False,0.0,1.0,12,Wednesday,4.18012248,0
4f575c93ba854a9f0db2a1a926fe1aa25faccd6eab41bc899cc18504a1de157c,2025-08-27 12:44:46,1.0,2.0,[0.01578894],"[0.00154589, 0.01418605]",0.015788940000000196,0.015731940000000222,0.015788940000000196,0.007865970000000111,['bc1q7ss5k6f30ty4r8f0uwuqs42yushlcs4e5lc5469r03y5j2l58l0sm5s6lv'],"['bc1qqwqk0alpur3pcl74f4rg0e7f043n54skxgcstr', 'bc1q9fmvv05v08kw0ejwpgdwt0m76zqf3sn88x8gqxg67zxdmg0t4l7q3x7wn9']",5.7e-05,1,2,False,0.0,1.0,12,Wednesday,0.03152088000000042,0
68bd6a08271513ef831d134433504e8cbdc2eb118e7268456145fe7d23865def,2025-08-27 12:36:14,1.0,2.0,[9.03036493],"[2.14994, 6.88035983]",9.03036493,9.03029983,9.03036493,4.515149915,['324H9uyTV9bPgAVgmdJNxPKKKZmowk5CYq'],"['1ExhrqJH5nDVR23yVmLaEg189cBmvvr3b5', '324H9uyTV9bPgAVgmdJNxPKKKZmowk5CYq']",6.51e-05,1,2,False,0.0,1.0,12,Wednesday,18.06066476,0
d04aeb5227d6bde6910259165f3d9037031b36568b4ec28674fd9824b561dc42,2025-08-27 12:34:10,1.0,2.0,[0.68976134],"[0.0001, 0.68961134]",0.6897613399999996,0.6897113399999997,0.68976134,0.34485567000000006,['36mpLYWjEFPcMXqf1D48MZtehiapK8Mn6x'],"['358mMRwcxuCSkKheuVWaXHJBGKrXo3f6JW', '36mpLYWjEFPcMXqf1D48MZtehiapK8Mn6x']",5e-05,1,2,False,0.0,1.0,12,Wednesday,1.379472680000001,0
480a27be268bfc369dd486b310582facdf34237109f5a96737d54c8e5ddad4ff,2025-08-27 12:41:32,10.0,2.0,"[0.00279146, 0.00472178, 0.00027078, 0.0050572, 0.00037477, 0.00468536, 0.00265917, 0.00027078, 0.00357397, 0.00084143]","[0.015, 0.0100208]",0.02524670000000029,0.025020800000000065,0.0025246700000001177,0.012510400000000033,"['bc1qjwmk4l4cxe0808kl85t487j70y0fnn6kjuh6ky', 'bc1qrrc2ug6sxclt973rptjmmg8rkvxhy329jkfajz', 'bc1qmzd7lhle5fmgu5najulu5l8c8tr98aa0la2h0m', 'bc1q8kmrlf0edr52thjz6cf64qlgdmaq0gld4qy2xq', 'bc1qaz6jcu0eny543y84tmvtsvfadfl0duzlw8ljue', 'bc1qje7vcd3z4p4rqgx7fyuc2za0ztdvptp44mv70z', 'bc1qx554x7dmfq9qrrchk2p7n6e74gng83eznpfasw', 'bc1qmzd7lhle5fmgu5najulu5l8c8tr98aa0la2h0m', 'bc1qkp2egjek23r3e2ujsluplxtugc5sutr3728f04', 'bc1qu9ls5gcjknqf6ut4ls5pm4ahkfvf0avdnppnyt']","['bc1ql7mnhmqhglmu8spdgx49zlgaawhzmxxzz2r2l2', 'bc1q5qpg87tq8ahzuh4nhg8ppakndmxc7hw0qrzen5']",0.0002259,9,2,False,3.1219,1.0,12,Wednesday,0.050267500000000354,0
d71a1a763365a9af73188c398e305fdaf47904c1c640ed0e66cd91a52dd1e608,2025-08-27 12:55:07,1.0,2.0,[0.0033495],"[0.00285741, 0.00044979]",0.003349499999999672,0.0033072000000000656,0.0033495000000001163,0.0016536000000000328,['bc1quelsc5kc8amek7lcr6lp9k4hqy7d65ydm8n8zw'],"['bc1q9wj469mvjwr74hmjx5x8kl5la85uk8mr4vck5r', 'bc1q76psrgmt5q537jy85tcnx7cw0784e9c2qpkswr']",4.23e-05,1,2,False,0.0,1.0,12,Wednesday,0.006656700000000626,0
de3b48798bc78ea39b14c63080bda5c65e97a9ed5b49acd995dacfe5a7f44011,2025-08-27 12:34:16,1.0,1.0,[0.0799577],[0.0799247],0.07995769999999958,0.07992470000000029,0.07995770000000002,0.07992469999999985,['bc1qk03szqwk8ctve2ujraway4yv4t0lkrjpm2cgvt'],['bc1q7funu5yjmgmnvflmefmsev53wve9ux550aqxtx'],3.3e-05,1,1,False,0.0,1.1102230246251565e-16,12,Wednesday,0.15988240000000076,0
41f8846ff965ec37a36c2b77b0fe122ca2fd4116f7c67899fee28cd15b8eed16,2025-08-27 12:28:11,1.0,2.0,[0.04696502],"[0.01956046, 0.02734036]",0.046965020000000024,0.04690082000000029,0.046965020000000024,0.023450410000000144,['3DGxAYYUA61WrrdbBac8Ra9eA9peAQwTJF'],"['3Ba2wUCHm6JFoWQqoKoqgzRLKsw3gXsHac', '3DGxAYYUA61WrrdbBac8Ra9eA9peAQwTJF']",6.42e-05,1,2,False,0.0,1.0,12,Wednesday,0.09386583999999942,0
